method,Nmeas,fmin,fmax,ncp,upper,lpred,MIPgap,tvec_1,tvec_2,tvec_3,tvec_4,tvec_5,tvec_6,tvec_7,tvec_8,tvec_9,tvec_10,tvec_11,tvec_12,tvec_13,tvec_14,tvec_15,tvec_16,tvec_17,tvec_18,tvec_19,tvec_20,tvec_21,tvec_22,tvec_23,tvec_24,tvec_25,tvec_26,tvec_27,tvec_28,tvec_29,tvec_30,tvec_31,tvec_32,tvec_33,tvec_34,tvec_35,tvec_36,tvec_37,tvec_38,tvec_39,tvec_40,tvec_41,tvec_42,tvec_43,tvec_44,tvec_45,tvec_46,tvec_47,tvec_48
diffEVCR,24,2,18,10.59066,NaN,NaN,NaN,0.467904487165468,0.564552288218933,0.37447147029516,0.517325385345704,0.425521985250685,0.787820684105497,0.560165258196804,0.654615668446256,0.717810925286434,0.481322623694167,0.530388807579976,0.542294786617449,0.497842470528092,0.739511817421143,0.672314420823856,0.76487790405898,0.692918534836627,0.61594216192953,0.601640552785279,0.44837274694174,0.637212210085213,0.58349315362432,0.35145475263676,0.400255555848159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,2,20,10.2122,NaN,NaN,NaN,0.666755825103741,0.486608680494774,0.589276500890293,0.46642818819757,0.710760093177948,0.546721674392765,0.659522526702405,0.614824258516256,0.507127946923444,0.445642015571468,0.639636460702496,0.34682521986297,0.564256217760542,0.731638055703016,0.52393278267452,0.599713536786738,0.30151016846113,0.683900510967961,0.427218852977095,0.397804492158946,0.369923777647426,0.754406706214415,0.325558115809498,0.25818827889333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,2,22,10.20089,NaN,NaN,NaN,0.74944102744158,0.797516591842465,0.693616336811305,0.574284259101263,0.592480316728313,0.883189528545913,0.766461978275827,0.843653758269701,0.782200015028456,0.656427463429255,0.489366994175545,0.727490602774095,0.80933692829246,0.671617075904606,0.860682517484911,0.552215353612923,0.823602466663781,0.448178786683006,0.709991930879889,0.616957003568435,0.899378169245459,0.642824108731621,0.5293176559115,0.512307375327162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,2,24,9.939152,NaN,NaN,NaN,0.329629794050082,0.682371543276236,0.580490405257525,0.66969599801613,0.564260919599778,0.349258802811397,0.648606045541545,0.720723427847251,0.36681242240939,0.550621090183314,0.701265478071773,0.477005839808345,0.383161782758727,0.400590803550148,0.439908477791983,0.593209109928681,0.457659073300662,0.513563103542578,0.274306357113459,0.420090493523108,0.334734590432344,0.493321366991365,0.529517242466115,0.631120680101109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,2,2,11.99853,NaN,NaN,NaN,0.796346429862013,0.981175704243327,0.861989835287155,0.083820882096006,0.339537623303632,0.0631105593397431,0.571409113882021,0.98444840547435,0.976823614169991,0.749251259354427,0.3288639717486,0.167300628001423,0.903097609289584,0.605581730552178,0.451486095966606,0.729371937837905,0.717469602110285,0.133431767732035,0.686804984807099,0.941170565650926,0.530490290818691,0.85971704358549,0.677724910719689,0.801871497925409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,2,4,11.6416,NaN,NaN,NaN,0.328339436594939,0.787028169722179,0.999477858635892,0.379266031203108,0.742737394168576,0.232240145961793,0.683130831302567,0.43688384829357,0.632463595330668,0.924604122249517,0.884076806661962,0.548132777476588,0.369003076711617,0.205331725196926,0.59706296559757,0.471777969128987,0.124025916648043,0.470763245866957,0.552512358986726,0.0433904715669532,0.687109589117059,0.814694140300333,0.283267898492137,0.133780499994423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,2,6,11.29407,NaN,NaN,NaN,0.90369289486634,0.33339943713535,0.463042712596264,0.173256411154266,0.736175713436647,0.455955741971565,0.304420428586959,0.642415835852224,0.597378701865524,0.76572773496266,0.261218334575818,0.549294867957964,0.38631999041416,0.80189432897928,0.698998873883997,0.550467405320711,0.397107041105453,0.617021772768574,0.227280048356773,0.671103187580155,0.508943387104451,0.845370971068881,0.518004271929778,0.585835715975601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,2,8,11.17416,NaN,NaN,NaN,0.295463974601614,0.745995451124726,0.48062219123292,0.554433112930571,0.784063243749606,0.331381419199555,0.720380168752265,0.616549543618276,0.644862540193295,0.26844959803484,0.571977326296079,0.531069166128333,0.487693071686972,0.447584390133726,0.334568277233437,0.225283015049232,0.604793927561853,0.654772598120658,0.515198016648471,0.381704960566759,0.439364413035863,0.379741060890917,0.689000298190449,0.415880051315346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,10,11.26825,NaN,NaN,NaN,0.680218166155859,0.274073754592981,0.835110520961891,0.781056681981743,0.639641618440754,0.406479597643488,0.693954680519029,0.832020128772068,0.869620001988204,0.710223869346319,0.452604800903837,0.874787463210642,0.910471645956192,0.239935984949299,0.658949213757831,0.743430298622449,0.520021794303616,0.364569155901468,0.488369067639562,0.318778164551336,0.556685420949592,0.739483572866722,0.794781261399299,0.599903637131454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,12,11.11433,NaN,NaN,NaN,0.475857472604715,0.309743532300505,0.599450074534357,0.45208671335874,0.410751992219409,0.399500649589801,0.433297433186631,0.268836040932186,0.619513136915028,0.22130705211569,0.665664014814728,0.639929039195631,0.37195058007886,0.33511862668474,0.566211109230048,0.698363700474839,0.499935609156865,0.586531982117881,0.287521090365401,0.524300595487158,0.249255261403968,0.557823755558936,0.72844499372862,0.533375162555489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,14,10.72597,NaN,NaN,NaN,0.640389512457592,0.270002477193121,0.382807438520786,0.457220928477506,0.710853342960251,0.797035598980501,0.213661534028006,0.5818322788281,0.31932547873525,0.522468642527754,0.767455198029313,0.488546679841282,0.66752094460457,0.612672548528441,0.556475852023476,0.690338891464082,0.330856820189126,0.183747988917507,0.426128527951563,0.240659818876531,0.396252530479418,0.734554254082877,0.294571544863594,0.355914314193773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,16,10.75378,NaN,NaN,NaN,0.550402027767917,0.603829508749812,0.498487095069721,0.489483687782681,0.30849262338689,0.580146390820964,0.644206311361358,0.414854035280248,0.620573635836441,0.384842462575516,0.507678498774007,0.529555418073012,0.357088793302615,0.709235603017985,0.467793391522493,0.331811326855709,0.684236539699601,0.660468959651765,0.523104636865495,0.567491811899227,0.437243035335983,0.446657083656589,0.590729815872983,0.474953442157243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,18,10.69816,NaN,NaN,NaN,0.420477711432709,0.563213448097666,0.538443102272812,0.635571593462952,0.603059840951546,0.4039288367206,0.491644234348623,0.468813780579663,0.545222329693841,0.585029381820549,0.663637561301851,0.521341009820648,0.728155436474277,0.584924360559157,0.747792642933935,0.617924187907027,0.443838924701888,0.649901723050232,0.511529092199426,0.389744004718399,0.565747646843948,0.438283751139801,0.686782764280166,0.709624291595124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,20,10.43541,NaN,NaN,NaN,0.289076104840445,0.75716595545508,0.413272245269255,0.801487108518152,0.641084007873254,0.32512822539053,0.477511033575462,0.393966022636856,0.460502536800308,0.709736902257815,0.621579902866197,0.782821526670524,0.667674353958091,0.374214606207325,0.337900320673179,0.690338891464082,0.82677227557157,0.308029426654619,0.653639379626484,0.446220162723914,0.431716815103034,0.736014713740831,0.851027476516174,0.355914314193773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,22,10.3498,NaN,NaN,NaN,0.6451581996079,0.591157019335551,0.436986947910384,0.634651072065596,0.302177823647196,0.421170879132437,0.655095978368141,0.45949317955555,0.377747694024664,0.401791982943557,0.536184475327721,0.610950111517828,0.339724920809096,0.571464682968077,0.321355764591329,0.476582173048439,0.514870400830064,0.68778016089531,0.390486779240826,0.497914329493321,0.600729656300402,0.624251314763936,0.356753278119679,0.671175195228254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,24,10.18616,NaN,NaN,NaN,0.556169426395859,0.884349017640494,0.681303715584567,0.802036054830208,0.709904941123999,0.855718676458226,0.783625540808371,0.869575899475165,0.420854280434659,0.460994802912575,0.644494101769299,0.820575982939573,0.496677081260272,0.434498985416619,0.629614039083268,0.693505064148412,0.747412953092386,0.664141088193577,0.449667260168081,0.479596154427735,0.765327471956976,0.40044998485003,0.727399936077139,0.838518481336831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,4,11.99883,NaN,NaN,NaN,0.507331537941358,0.145546385625009,0.786624219874496,0.000992978363379304,0.399477884697851,0.79850945127422,0.593103184955249,0.700950664840014,0.438651146325353,0.674121679009063,0.606920696915487,0.539198362473361,0.703402539205292,0.536004656731626,0.421086262944373,0.682276934982917,0.48878020153305,0.731241969041503,0.336386836103892,0.50154387632697,0.847885449912096,0.114542952038586,0.319701783765313,0.122843525294514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,6,11.62411,NaN,NaN,NaN,0.526214560852746,0.495335370455418,0.125850331331379,0.309043347289205,0.348151885523119,0.77431729567151,0.0912533635603107,0.206680406912014,0.435823070871045,0.351522394642866,0.618518150212135,0.886325273029742,0.0519261904007149,0.495011351534593,0.956832952424001,0.200224085645,0.384214773921161,0.16093325988428,0.240940369006009,0.919916865953037,0.652451717407514,0.82393851812917,0.275812194866491,0.571890522899504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,4,8,11.36995,NaN,NaN,NaN,0.356863550614706,0.692818413831729,0.934952517937239,0.827977549139487,0.293367934008392,0.265086307539437,0.523029798441993,0.425351846377776,0.31121674646145,0.88780988824375,0.556998261278609,0.262964033730157,0.57992861640587,0.233653145442385,0.735330741706255,0.855299429401357,0.196559548972341,0.468425403859003,0.657114352304673,0.89537239235786,0.234782640662848,0.615537468151978,0.400679075120824,0.785060444890453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,10,11.42771,NaN,NaN,NaN,0.284905247453131,0.816712735890955,0.940732577468052,0.726935972141806,0.406109595265943,0.282813067519993,0.76759488937021,0.776754505132248,0.809950938977947,0.354677581533569,0.256199455338712,0.861758080684447,0.306973957621786,0.548414631980289,0.898135787903229,0.576462662612668,0.370977323025425,0.33209986309488,0.847912159970545,0.317435515674439,0.376999837283115,0.349297465541188,0.742527528618923,0.390051784786304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,12,11.09323,NaN,NaN,NaN,0.203796851047344,0.535966656899649,0.182829955274593,0.354293236798254,0.461246562895368,0.0717364211086439,0.108421085614595,0.434089567382469,0.507394574608657,0.483303867899927,0.379788440672742,0.226825480317927,0.0437343152901851,0.422374659777797,0.401536353789315,0.407946992561446,0.221471917149684,0.459550661961777,0.0750851149673394,0.246934826677539,0.145941374389036,0.504550190608271,0.439840897799449,0.477461831303279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,14,11.06997,NaN,NaN,NaN,0.651997167217003,0.729557872322396,0.749327640039781,0.469277183822087,0.880066259726056,0.820534900608298,0.755914120907961,0.485490861425045,0.783265937404036,0.605177517999724,0.678875787518126,0.848596675479549,0.707145612747836,0.731069633466093,0.680663608010847,0.63020512499975,0.797563412756864,0.579884973281289,0.703166599998615,0.905964540829148,0.448427880383915,0.543197103658863,0.510035578965122,0.771527955011651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,16,10.75443,NaN,NaN,NaN,0.781744097620248,0.911439062284161,0.653632417607565,0.698970594879713,0.746423200362149,0.799670794169673,0.727306513206236,0.900455410288247,0.770659713613465,0.848747337521646,0.821974811688185,0.817269752850079,0.953910376899607,0.808628274161994,0.831708459015604,0.675340395762624,0.728760770275544,0.840072908874881,0.756248232101678,0.865218284700733,0.935169208137733,0.789941676057592,0.877508215424802,0.930852418191389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,18,10.66804,NaN,NaN,NaN,0.677787238720136,0.542069144283885,0.654456077148135,0.43784705004609,0.511318067321504,0.611578903563123,0.514824592902875,0.560593580730312,0.492765520878912,0.461017653487521,0.54784368283181,0.530123675620895,0.57596027231634,0.311317615098719,0.72122459695607,0.594327360375151,0.279534434814089,0.628895287748924,0.700897138120462,0.421929692340671,0.299334433705943,0.493132688900129,0.473169114613067,0.328457147360187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,20,10.87101,NaN,NaN,NaN,0.555182734452714,0.397495053515069,0.447100333727007,0.279725195243085,0.460270758718062,0.434534632078556,0.354583142584013,0.379865999561302,0.363709759422553,0.515337549573371,0.389415671009524,0.344317139297473,0.316276248759955,0.576401230740622,0.47452278320704,0.373325869263959,0.486781959777598,0.497868010687049,0.422646102778213,0.595128292529225,0.5364246089182,0.330873140619941,0.411690226251413,0.297984672134032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,22,10.48254,NaN,NaN,NaN,0.483390201712086,0.517748945919666,0.395923059916393,0.381851217156503,0.415037534661149,0.506189480520904,0.530629303856886,0.566906740713686,0.597490191872579,0.433578576866512,0.300731831988145,0.405278378085777,0.497287152893603,0.359606317972236,0.558319199869297,0.579688450368798,0.343014888123929,0.281730651270392,0.447574190335325,0.419652755541688,0.61029022761407,0.312549492287044,0.327619992212292,0.543341166917235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,24,10.30859,NaN,NaN,NaN,0.317614767120181,0.537250642869821,0.266869603323666,0.307309511853317,0.429437411805136,0.338935563140955,0.232778363879229,0.413029976795744,0.285051174747793,0.390633960804595,0.355903366561763,0.373631188728966,0.209426734051624,0.574470056376737,0.592366222339552,0.330832330389198,0.250275932759267,0.195034489649481,0.548639623980229,0.559117923678236,0.607351930146505,0.323093243306508,0.517985556183774,0.629489313362267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,6,11.99941,NaN,NaN,NaN,0.0959827022432505,0.455125653291586,0.243755633858699,0.922508348313854,0.134836618039045,0.6614612474573,0.333314839304488,0.551427714188246,0.00839190462152684,0.49033139378984,0.180880555960571,0.873352380297658,0.382235143391232,0.694649680105032,0.0531221120970803,0.511038771399198,0.145795916738851,0.438657096604299,0.454630025823756,0.401247471334986,0.9255160180068,0.55193490811466,0.636561985688488,0.275091926091384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,6,8,11.61556,NaN,NaN,NaN,0.387663140685647,0.844194794888953,0.159238453004,0.307009596565229,0.901887636985038,0.514828528577103,0.283931112608659,0.624682173299944,0.208032056685125,0.109655161101898,0.485952495515928,0.438299465999108,0.0711652600846836,0.158449300200466,0.0495202961955035,0.615831603153733,0.258831493977808,0.943432099828758,0.568319580343165,0.664115434497757,0.257703505376297,0.726746911817306,0.344028748760077,0.533664735315603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,10,11.62604,NaN,NaN,NaN,0.839270823767901,0.839317504037184,0.619195761150039,0.785234804391355,0.799489959116562,0.385984763676693,0.80933116157494,0.768237626431767,0.756846055257811,0.717728570328448,0.559029119569936,0.533354207803659,0.87572400256463,0.964214065753252,0.271598627300197,0.932236816757385,0.757273162983819,0.845578925254301,0.683552832041771,0.702436987260746,0.678396047303478,0.243048027406963,0.597302079801353,0.411925905834351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,12,11.35617,NaN,NaN,NaN,0.92136342124403,0.790436196947978,0.48914740808751,0.49253114917121,0.555017721287494,0.461797781228469,0.58437933050771,0.45612861854097,0.520219822621117,0.769157985149629,0.523222374236102,0.607847104693968,0.548924856413875,0.937927211886025,0.997227102801887,0.861878501525166,0.403079362915694,0.893171056033756,0.529136044545285,0.337244621970617,0.377041825486191,0.320952403660615,0.304015996265315,0.967452915231563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,14,11.18203,NaN,NaN,NaN,0.494894581780918,0.516522391070616,0.75110041371545,0.565139738021427,0.551208377429484,0.422318931148938,0.45572382821352,0.751932646206433,0.584154072632329,0.609264547516618,0.65398377524443,0.628841370942343,0.531525531801752,0.77214283878312,0.366576754364185,0.396227978449975,0.34146072572643,0.687466619742027,0.4812573969195,0.580973493818075,0.553800074015867,0.713105547641618,0.729501993938833,0.778956504536348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,16,11.12279,NaN,NaN,NaN,0.441075979842102,0.43837580082745,0.264827182194808,0.236485605400008,0.358803336259808,0.525052675957184,0.222219404933245,0.412134937064983,0.4961141171955,0.54789188458437,0.26290942401728,0.464115565075664,0.516286232067029,0.287501838566076,0.208140097110392,0.412988970886816,0.388801202925987,0.495468552782237,0.242361314640838,0.46629484209805,0.383601664491934,0.301763695524795,0.475233000189205,0.320518457513141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,18,10.77269,NaN,NaN,NaN,0.674844389148478,0.408908012955178,0.581489489915401,0.096977859305893,0.598697685494668,0.278800286971411,0.123833275816972,0.207020346038439,0.74323603767074,0.421364898554649,0.184342604119778,0.162956226687924,0.23105735810001,0.436978740562955,0.655786266348939,0.756987915235669,0.301410377448665,0.691192132770539,0.728587851124837,0.391399518583142,0.253331831269814,0.141592359877246,0.11504466464098,0.710144090629562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,20,10.63924,NaN,NaN,NaN,0.668333442167272,0.353131855082974,0.406674744593502,0.686579633541274,0.502715489164807,0.45137322345102,0.161174638425761,0.417908447427095,0.369055406474318,0.432381788843025,0.749222954954669,0.538066949518785,0.519447541963634,0.472270637607772,0.135146256407473,0.332152924225333,0.121577242475685,0.704743939448081,0.734846245718011,0.386532823827944,0.147205047718601,0.765027805566784,0.72110257521611,0.487228420517551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,22,10.54156,NaN,NaN,NaN,0.455251637535402,0.67971644087429,0.699705216915337,0.18428930123952,0.345741322817893,0.669583273055512,0.684244925632268,0.493128725670969,0.534333892957726,0.720745500458894,0.47245835622421,0.69652897428544,0.401020154756679,0.200851045876157,0.736469463436151,0.167932589381953,0.369063464316355,0.383187526394858,0.710759577961238,0.660725417770123,0.324691986089912,0.358756199869713,0.514008369323881,0.645361939256566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,24,10.46248,NaN,NaN,NaN,0.642670358169013,0.516729594425776,0.567430056171921,0.461021816231078,0.590209938471129,0.352081336179259,0.497258352261693,0.48004748963716,0.361546859274252,0.511357075891729,0.307624401555324,0.380313450844302,0.605189844733415,0.679071200251164,0.343660152402262,0.600437920673496,0.325866128892574,0.614894979179027,0.531543785270569,0.55132610913767,0.626986849726948,0.582692743734685,0.662414184583516,0.446430578598129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,24,8,8,11.99912,NaN,NaN,NaN,0.568418743629346,0.732355966885137,0.409950908282565,0.251631319431401,0.0911157101601183,0.856158915809978,0.384891746645172,0.057583850669114,0.834462237869956,0.618890016351689,0.470744846029491,0.145237615021405,0.539516286898097,0.302960357257309,0.983454320262463,0.0776884932050729,0.262521025862253,0.362836669029493,0.571480348951182,0.810109695259643,0.0246843762807305,0.311678645791809,0.152298456561139,0.905298438364697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,32,10,10,15.99834,NaN,NaN,NaN,0.89542351634235,0.235989962751934,0.582746806361791,0.854925938969955,0.0348657000479308,0.279253923942096,0.407730811355982,0.0363820304478321,0.764611630490105,0.552428595345371,0.789702116241614,0.562041400686363,0.245537847476705,0.375127446922742,0.897026237802045,0.406373321401127,0.76391722352622,0.0518983710358851,0.166890722666246,0.188092073195248,0.0946288698621655,0.113908609113282,0.106163211638244,0.569932450267041,0.139792207513749,0.844160785504964,0.82407821336638,0.484817985806049,0.821862070874594,0.820231944973532,0.623573966091145,0.716372379886687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,32,10,12,15.64568,NaN,NaN,NaN,0.768854252429615,0.167458428382942,0.990180256667411,0.434189734729107,0.721378957163347,0.704542509287133,0.576928577393004,0.154752348656045,0.199862822857452,0.406954837138907,0.748705718215691,0.825583815786156,0.789963029944531,0.394308175284055,0.0488232496408846,0.0890771165096494,0.111705744193203,0.696179830128824,0.0254823515689973,0.926921073762652,0.232847663473169,0.131229985830986,0.678885224721519,0.547382850952215,0.850712674289007,0.560559527354885,0.96335812557916,0.639575101550568,0.423407599284455,0.815397211477421,0.708257349414106,0.270918397287915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,32,10,14,15.35509,NaN,NaN,NaN,0.262623118810839,0.67307623599932,0.613632343568976,0.0666366747063877,0.557657785960681,0.664006937279565,0.501882489199189,0.295280190764148,0.30520878014277,0.879778771765281,0.17286255123634,0.396754321747571,0.736552070190937,0.534893233709231,0.342469236386491,0.764983404224844,0.150393222355171,0.284872508227785,0.193735985232168,0.319962167645429,0.558588301997415,0.0853099982661983,0.118094404474902,0.139147689036718,0.72175995116043,0.784884367252009,0.365909516315575,0.233754988435782,0.256568283286705,0.899268369772971,0.24102970988051,0.133044594979963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diffEVCR,32,10,16,15.00386,NaN,NaN,NaN,0.337060731857985,0.420691006107648,0.480425530991636,0.38819956323274,0.600501524129756,0.361200371473957,0.0782397363863798,0.372636909629209,0.234462707494915,0.491349530140374,0.468993068226897,0.540251362393841,0.824809778984686,0.127276943622285,0.580698703348974,0.24631800530926,0.57828617466359,0.353075833113245,0.217678500085411,0.597754620977779,0.780950477614567,0.450238535576727,0.406278692808444,0.75479751828819,0.105806901851094,0.803650494905937,0.430833086515552,0.0568831632823663,0.704151361945378,0.808794449377282,0.559103628532422,0.727290080550471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
