12,1,6,2.16321848275712,3.43511975092489,3.44870588693937,0.362,0.982754819822809
12,1,6,1.60147870285056,3.26316711166747,2.25284325768368,0.102,0.868263559667416
12,1,6,2.13423665267839,4.84066310715719,5.00304644909474,0.848,0.980144066110996
12,1,6,2.01597680754989,2.52964769663852,2.97448374732083,0.246,0.963921007308905
12,1,6,1.99394678189521,3.24559230963436,4.50732725193972,0.336,0.959202408034952
12,1,6,1.84699857600464,2.98954946153657,5.49438887372304,0.938,0.931553473863142
12,1,6,1.35302954259166,3.40235378839618,3.54594674302439,0.092,0.690442651918134
12,1,6,2.02864126240451,4.83180857298256,1.39171428378908,0.4,0.959467175991134
12,1,6,2.71201152962887,4.61385943781714,3.24228988424944,0.762,0.998363205397305
12,1,6,1.43711287761647,1.61862056525301,1.43779137247192,0.164,0.734426443766183
12,1,6,1.97194672490164,1.74271719983142,4.87415396707453,0.584,0.939846798501255
12,1,6,2.97019605021329,1.5037451654891,1.14576921698846,0.89,0.999590292130002
12,1,6,1.1173441920159,5.32921657815698,1.70895209157688,0.116,0.482398835089215
12,1,6,1.65008324150784,1.41908454211302,2.24310223879751,0.212,0.839118047581729
12,1,6,1.15296781588658,6.24618791368757,5.87358169942556,0.048,0.798779560839422
12,1,6,2.68480154220784,5.80220580125196,5.1039776013372,0.902,0.999421015927581
12,1,6,1.37016808095129,2.35122285287124,2.98756966558547,0.124,0.711871497105646
12,1,6,1.90190066955157,0.287946885941339,1.80966938554198,0.084,0.960444784421766
12,1,6,1.33482851087491,0.9928282903712,3.44212299216042,0.076,0.690854068364526
12,1,6,1.61902145469734,5.96888083340608,2.09414378706561,0.132,0.869667396969517
12,1,6,2.15778439157228,0.796247931201331,1.66497214275876,0.352,0.980828297202288
12,1,6,2.92693704253092,0.199045536301296,2.0558451867968,0.532,0.999848192377053
12,1,6,1.44670911826652,5.40575143255466,1.26406769305434,0.19,0.702226891644163
12,1,6,2.23114921867449,2.28514488009653,5.23713412885752,0.988,0.995594808141301
12,1,6,2.31093915098302,1.43890549032294,5.61220205612246,0.444,0.995474274760818
12,1,6,2.53638210477089,4.83520149439803,5.63126406534094,0.4,0.99959726647568
12,1,6,1.57036535632971,2.3803863233276,2.60099109552539,0.066,0.84201856745397
12,1,6,2.50886596826419,4.93725527817307,3.27328172612401,0.652,0.995155637040547
12,1,6,1.61888620062002,3.46946107523023,2.04789296644501,0.11,0.854506333703599
12,1,6,1.76885943103351,2.00175253314209,4.84502814700678,0.292,0.89759980915106
12,1,6,2.79552919758305,5.49003088774185,4.59953120083831,0.366,0.999777787886136
12,1,6,2.15890089643389,1.21636166762636,4.4297144115284,0.388,0.979419840815426
12,1,6,1.50165438567191,2.74261326010783,4.43006833181675,0.082,0.797833807287074
12,1,6,2.3364328976518,0.233276118710679,4.44913932034474,0.426,0.993542413098126
12,1,6,2.11088867418959,4.19741056202117,2.70010725108235,0.432,0.968641689750807
12,1,6,1.26146687219297,1.14254663418007,1.6193121458049,0.172,0.583261079400433
12,1,6,2.27259688169248,0.931253974359152,5.53570107070932,0.874,0.988400737389646
12,1,6,2.2476225348197,1.78971253538893,4.06680777659537,0.298,0.989707400361869
12,1,6,1.58642728636051,2.03128366611473,5.33362308289754,0.638,0.839915613916827
12,1,6,2.14181748327528,4.73513238172841,1.7112878081566,0.588,0.961079215330871
12,1,6,2.36166807185537,1.14049755769411,5.49008180181265,0.712,0.993048640722595
12,1,6,1.30153682292054,4.0139236426186,3.8902911969936,0.076,0.674075045276546
12,1,6,1.81505340537655,2.14648335551154,3.18815418546179,0.162,0.924149921148462
12,1,6,1.38316321824128,0.525050563462609,2.56436900771086,0.106,0.705909234088325
12,1,6,1.98411775104253,2.36656838273894,5.83930999351034,0.066,0.99810819543451
