1.5,12,1,0.817
1.5,12,1.35483870967742,0.868
1.5,12,1.70967741935484,0.946
1.5,12,2.06451612903226,0.937
1.5,12,2.41935483870968,0.956
1.5,12,2.7741935483871,0.944
1.5,12,3.12903225806452,0.887
1.5,12,3.48387096774194,0.927
1.5,12,3.83870967741935,0.849
1.5,12,4.19354838709677,0.896
1.5,12,4.54838709677419,0.899
1.5,12,4.90322580645161,0.919
1.5,12,5.25806451612903,0.97
1.5,12,5.61290322580645,0.873
1.5,12,5.96774193548387,0.906
1.5,12,6.32258064516129,0.918
1.5,12,6.67741935483871,0.926
1.5,12,7.03225806451613,0.967
1.5,12,7.38709677419355,0.896
1.5,12,7.74193548387097,0.923
1.5,12,8.09677419354839,0.889
1.5,12,8.45161290322581,0.961
1.5,12,8.80645161290323,0.907
1.5,12,9.16129032258065,0.855
1.5,12,9.51612903225806,0.952
1.5,12,9.87096774193548,0.902
1.5,12,10.2258064516129,0.928
1.5,12,10.5806451612903,0.936
1.5,12,10.9354838709677,0.92
1.5,12,11.2903225806452,0.917
1.5,12,11.6451612903226,0.953
1.5,12,12,0.903
1.5,16,1,0.87
1.5,16,1.48387096774194,0.908
1.5,16,1.96774193548387,0.958
1.5,16,2.45161290322581,0.949
1.5,16,2.93548387096774,0.887
1.5,16,3.41935483870968,0.926
1.5,16,3.90322580645161,0.874
1.5,16,4.38709677419355,0.855
1.5,16,4.87096774193548,0.906
1.5,16,5.35483870967742,0.936
1.5,16,5.83870967741935,0.879
1.5,16,6.32258064516129,0.889
1.5,16,6.80645161290323,0.925
1.5,16,7.29032258064516,0.924
1.5,16,7.7741935483871,0.927
1.5,16,8.25806451612903,0.904
1.5,16,8.74193548387097,0.928
1.5,16,9.2258064516129,0.906
1.5,16,9.70967741935484,0.946
1.5,16,10.1935483870968,0.907
1.5,16,10.6774193548387,0.967
1.5,16,11.1612903225806,0.876
1.5,16,11.6451612903226,0.937
1.5,16,12.1290322580645,0.885
1.5,16,12.6129032258065,0.869
1.5,16,13.0967741935484,0.91
1.5,16,13.5806451612903,0.916
1.5,16,14.0645161290323,0.894
1.5,16,14.5483870967742,0.936
1.5,16,15.0322580645161,0.927
1.5,16,15.5161290322581,0.893
1.5,16,16,0.9
1.5,24,1,0.875
1.5,24,1.74193548387097,0.967
1.5,24,2.48387096774194,0.932
1.5,24,3.2258064516129,0.892
1.5,24,3.96774193548387,0.883
1.5,24,4.70967741935484,0.944
1.5,24,5.45161290322581,0.95
1.5,24,6.19354838709677,0.861
1.5,24,6.93548387096774,0.922
1.5,24,7.67741935483871,0.952
1.5,24,8.41935483870968,0.944
1.5,24,9.16129032258065,0.897
1.5,24,9.90322580645161,0.816
1.5,24,10.6451612903226,0.957
1.5,24,11.3870967741935,0.95
1.5,24,12.1290322580645,0.885
1.5,24,12.8709677419355,0.923
1.5,24,13.6129032258065,0.89
1.5,24,14.3548387096774,0.888
1.5,24,15.0967741935484,0.941
1.5,24,15.8387096774194,0.852
1.5,24,16.5806451612903,0.931
1.5,24,17.3225806451613,0.896
1.5,24,18.0645161290323,0.801
1.5,24,18.8064516129032,0.927
1.5,24,19.5483870967742,0.913
1.5,24,20.2903225806452,0.938
1.5,24,21.0322580645161,0.875
1.5,24,21.7741935483871,0.885
1.5,24,22.5161290322581,0.887
1.5,24,23.258064516129,0.958
1.5,24,24,0.924
2,12,1,0.963
2,12,1.35483870967742,0.98
2,12,1.70967741935484,0.992
2,12,2.06451612903226,0.998
2,12,2.41935483870968,0.997
2,12,2.7741935483871,0.992
2,12,3.12903225806452,0.988
2,12,3.48387096774194,0.999
2,12,3.83870967741935,0.997
2,12,4.19354838709677,0.995
2,12,4.54838709677419,0.995
2,12,4.90322580645161,0.997
2,12,5.25806451612903,1
2,12,5.61290322580645,0.998
2,12,5.96774193548387,0.998
2,12,6.32258064516129,0.994
2,12,6.67741935483871,0.999
2,12,7.03225806451613,0.999
2,12,7.38709677419355,0.999
2,12,7.74193548387097,1
2,12,8.09677419354839,0.99
2,12,8.45161290322581,0.995
2,12,8.80645161290323,0.994
2,12,9.16129032258065,0.996
2,12,9.51612903225806,0.998
2,12,9.87096774193548,0.99
2,12,10.2258064516129,0.998
2,12,10.5806451612903,0.999
2,12,10.9354838709677,0.997
2,12,11.2903225806452,0.991
2,12,11.6451612903226,0.999
2,12,12,0.998
2,16,1,0.982
2,16,1.48387096774194,0.981
2,16,1.96774193548387,1
2,16,2.45161290322581,1
2,16,2.93548387096774,0.995
2,16,3.41935483870968,0.998
2,16,3.90322580645161,0.992
2,16,4.38709677419355,0.964
2,16,4.87096774193548,0.993
2,16,5.35483870967742,0.999
2,16,5.83870967741935,0.999
2,16,6.32258064516129,0.997
2,16,6.80645161290323,1
2,16,7.29032258064516,0.999
2,16,7.7741935483871,1
2,16,8.25806451612903,0.995
2,16,8.74193548387097,0.995
2,16,9.2258064516129,0.981
2,16,9.70967741935484,0.999
2,16,10.1935483870968,0.993
2,16,10.6774193548387,1
2,16,11.1612903225806,0.995
2,16,11.6451612903226,1
2,16,12.1290322580645,1
2,16,12.6129032258065,0.99
2,16,13.0967741935484,0.998
2,16,13.5806451612903,0.994
2,16,14.0645161290323,0.982
2,16,14.5483870967742,0.998
2,16,15.0322580645161,0.993
2,16,15.5161290322581,0.998
2,16,16,0.991
2,24,1,0.98
2,24,1.74193548387097,0.991
2,24,2.48387096774194,1
2,24,3.2258064516129,0.998
2,24,3.96774193548387,0.98
2,24,4.70967741935484,0.999
2,24,5.45161290322581,0.999
2,24,6.19354838709677,0.98
2,24,6.93548387096774,0.999
2,24,7.67741935483871,0.996
2,24,8.41935483870968,1
2,24,9.16129032258065,0.998
2,24,9.90322580645161,0.99
2,24,10.6451612903226,0.999
2,24,11.3870967741935,0.997
2,24,12.1290322580645,0.986
2,24,12.8709677419355,0.997
2,24,13.6129032258065,1
2,24,14.3548387096774,0.98
2,24,15.0967741935484,0.996
2,24,15.8387096774194,0.98
2,24,16.5806451612903,0.993
2,24,17.3225806451613,0.992
2,24,18.0645161290323,0.981
2,24,18.8064516129032,0.996
2,24,19.5483870967742,0.982
2,24,20.2903225806452,0.989
2,24,21.0322580645161,0.994
2,24,21.7741935483871,0.984
2,24,22.5161290322581,0.98
2,24,23.258064516129,1
2,24,24,0.992
